101126052666080,ALKEM 26 May 26 FUT,13,125,0.5,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:ALKEM26MAYFUT,10,11,66080,ALKEM,11703,-1.0,XX,101000000011703,None,0,0.0
101126033051736,AMBER 30 Mar 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:AMBER26MARFUT,10,11,51736,AMBER,1185,-1.0,XX,10100000001185,None,0,0.0
101126042866707,AMBER 28 Apr 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:AMBER26APRFUT,10,11,66707,AMBER,1185,-1.0,XX,10100000001185,None,0,0.0
101126052666081,AMBER 26 May 26 FUT,13,100,0.5,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:AMBER26MAYFUT,10,11,66081,AMBER,1185,-1.0,XX,10100000001185,None,0,0.0
101126033051737,AMBUJACEM 30 Mar 26 FUT,13,1050,0.05,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:AMBUJACEM26MARFUT,10,11,51737,AMBUJACEM,1270,-1.0,XX,10100000001270,None,0,0.0
101126042866708,AMBUJACEM 28 Apr 26 FUT,13,1050,0.05,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:AMBUJACEM26APRFUT,10,11,66708,AMBUJACEM,1270,-1.0,XX,10100000001270,None,0,0.0
101126052666082,AMBUJACEM 26 May 26 FUT,13,1050,0.05,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:AMBUJACEM26MAYFUT,10,11,66082,AMBUJACEM,1270,-1.0,XX,10100000001270,None,0,0.0
101126033051747,ANGELONE 30 Mar 26 FUT,13,2500,0.01,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:ANGELONE26MARFUT,10,11,51747,ANGELONE,324,-1.0,XX,1010000000324,None,0,0.0
101126042866709,ANGELONE 28 Apr 26 FUT,13,2500,0.01,,0915-1530|1815-1915:,2026-03-20,1777370400,NSE:ANGELONE26APRFUT,10,11,66709,ANGELONE,324,-1.0,XX,1010000000324,None,0,0.0
101126052666083,ANGELONE 26 May 26 FUT,13,2500,0.01,,0915-1530|1815-1915:,2026-03-20,1779789600,NSE:ANGELONE26MAYFUT,10,11,66083,ANGELONE,324,-1.0,XX,1010000000324,None,0,0.0
101126033051748,APLAPOLLO 30 Mar 26 FUT,13,350,0.1,,0915-1530|1815-1915:,2026-03-20,1774864800,NSE:APLAPOLLO26MARFUT,10,11,51748,APLAPOLLO,25780,-1.0,XX,101000000025780,None,0,0.0
